전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시 분당구,경기도 성남시 수정구,경기도 성남시 중원구,경기도 수원시 권선구,경기도 수원시 영통구,경기도 수원시 장안구,경기도 수원시 팔달구,경기도 시흥시,경기도 안산시 단원구,경기도 안산시 상록구,경기도 안성시,경기도 안양시 동안구,경기도 안양시 만안구,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 용인시 처인구,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시 마산합포구,경상남도 창원시 마산회원구,경상남도 창원시 성산구,경상남도 창원시 의창구,경상남도 창원시 진해구,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시 남구,경상북도 포항시 북구,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시 덕진구,전라북도 전주시 완산구,전라북도 정읍시,전라북도 진안군,제주특별자치도,제주특별자치도 서귀포시,제주특별자치도 제주시,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시 동남구,충청남도 천안시 서북구,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시 상당구,충청북도 청주시 서원구,충청북도 청주시 청원구,충청북도 청주시 흥덕구,충청북도 충주시
부산광역시 동구,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,3,0,1,4,0,1,0,0,7,0,0,0,1,0,3,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,1,0,0,3,14,1,27,41,3,58,4,15,10,10,10,8,6,5,5,0,1,0,2,0,3,2,1,1,0,2,2,3,0,2,0,0,4,1,2,3,0,0,0,1,0,0,0,8,1,3,2,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0
부산광역시 동래구,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,2,0,0,1,3,2,0,0,1,3,1,1,3,1,1,0,3,0,0,0,0,1,0,0,1,2,1,3,0,0,0,1,0,7,0,1,11,0,5,2,2,22,1,3,2,0,25,2,5,0,2,1,7,6,3,4,0,1,0,2,0,1,4,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2,0,2,1,0,0,0,0,0,1,1,2,0,0,2,4,0,0,2,1,3,0,0,7,47,13,16,7,110,84,30,22,16,6,17,38,3,1,32,0,2,4,0,5,15,2,4,2,1,1,2,10,3,2,1,1,1,1,2,2,2,3,1,3,2,0,0,7,1,6,3,5,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,2,0,2,1,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,1,1,0,2,0,0,1,0
부산광역시 부산진구,0,1,0,0,0,1,0,1,0,4,2,0,0,2,0,0,0,0,0,0,0,3,3,0,0,2,2,0,0,1,2,0,2,3,3,1,2,0,6,3,0,0,1,1,4,1,0,0,2,0,0,1,2,1,1,0,1,4,6,0,0,2,0,14,2,10,34,0,4,5,0,31,0,20,3,3,7,18,6,12,4,0,1,0,1,0,4,7,0,10,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,3,12,0,4,1,2,1,0,0,1,3,4,6,5,1,7,2,0,1,0,1,7,0,0,21,39,16,61,29,32,500,46,130,33,7,66,80,15,8,61,0,8,4,2,9,24,6,4,4,5,3,11,10,3,0,4,5,2,6,4,9,2,5,4,3,4,0,0,15,7,10,13,11,0,0,0,1,0,0,0,5,4,0,2,0,1,0,0,5,2,2,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,3,5,0,0,1,0,3,1,1,0,1,0,1,0,3,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,2,0,4,2
부산광역시 북구,0,1,1,1,0,0,0,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,3,1,1,1,0,1,1,4,2,2,2,3,2,1,2,2,1,1,0,0,1,1,1,0,0,2,6,1,9,1,1,3,0,5,1,4,40,2,1,0,0,46,1,5,0,4,1,8,4,5,3,1,1,0,0,0,1,1,0,3,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,2,1,1,0,0,1,1,3,0,0,0,1,3,4,2,0,2,2,0,1,1,1,5,1,0,22,19,5,21,4,29,66,171,63,21,3,11,23,1,2,20,0,4,1,0,5,18,2,2,2,1,2,2,5,0,3,2,1,1,3,0,3,4,2,1,1,1,0,0,7,5,4,6,0,0,0,0,1,0,1,3,1,1,1,2,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,2,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
부산광역시 사상구,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,2,1,1,1,0,0,1,0,0,1,0,4,1,3,0,0,0,1,0,1,0,1,0,0,1,1,2,0,3,0,4,1,7,0,0,3,0,6,1,5,19,0,6,1,0,21,1,9,2,4,2,3,3,5,1,0,1,0,0,0,3,4,0,6,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,14,6,11,20,9,9,84,38,239,35,10,17,11,2,5,11,0,2,2,0,8,9,3,1,3,0,0,2,1,2,1,0,3,0,2,3,7,1,0,0,5,0,0,0,9,3,4,4,1,0,0,0,0,0,0,2,2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2
부산광역시 사하구,0,2,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,0,0,1,3,1,2,0,0,3,1,3,4,1,0,3,1,5,2,1,4,3,0,3,1,0,0,1,0,0,0,1,0,2,3,1,0,0,0,2,5,12,1,1,3,0,11,2,2,18,0,4,3,0,22,1,7,1,6,3,6,5,14,1,1,1,0,0,0,4,3,0,8,0,0,1,0,2,0,2,0,0,0,2,0,0,1,0,1,0,1,1,4,0,0,0,0,1,0,0,2,3,2,3,3,2,2,3,0,2,1,5,2,0,0,45,15,10,22,15,17,61,19,39,229,16,21,16,13,16,33,0,5,1,2,6,10,5,3,1,0,0,3,2,5,2,2,0,2,7,1,2,0,5,1,3,1,0,0,6,3,3,3,1,0,0,0,2,0,2,0,2,2,0,1,0,0,0,1,1,0,0,0,2,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,2,0,0,0,0,1,1,0,0,2,0,2,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
부산광역시 서구,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,2,1,1,4,0,3,0,0,5,1,0,0,1,2,1,2,2,1,1,1,0,0,0,1,3,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,5,5,2,12,10,10,23,2,11,22,50,8,12,6,18,7,0,4,1,0,1,1,2,1,1,2,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
부산광역시 수영구,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,1,0,0,7,1,2,3,7,0,0,2,1,0,0,3,2,0,0,2,0,0,4,3,0,0,2,0,3,2,1,2,3,0,5,0,5,21,1,2,4,1,20,0,4,0,1,2,2,5,8,1,0,2,1,0,0,3,4,0,3,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,5,5,0,0,1,0,1,1,0,0,3,0,2,1,0,1,1,0,0,1,1,5,0,0,11,13,16,68,10,22,71,18,10,14,2,172,41,5,3,53,0,4,1,1,4,1,5,1,2,2,1,2,7,5,1,3,0,3,7,0,7,2,1,2,1,1,0,0,8,3,5,4,7,0,0,2,0,0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3,0,0,0,1,1,4,2
부산광역시 연제구,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,3,1,0,0,1,1,1,1,2,0,0,1,1,0,1,2,0,0,0,1,0,2,0,2,1,1,1,3,0,2,0,1,0,1,15,1,3,2,0,20,2,4,1,0,3,3,1,3,2,0,0,0,1,0,5,1,0,4,0,2,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,8,1,0,0,0,0,0,1,0,0,4,0,1,2,0,1,0,0,0,0,2,3,1,0,9,25,6,20,17,42,100,23,27,16,5,39,84,4,3,30,0,1,2,2,3,7,6,1,0,1,1,1,3,3,1,3,2,2,3,1,3,0,3,2,0,0,0,0,6,4,6,1,3,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
부산광역시 영도구,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,2,0,1,5,0,4,0,0,3,0,0,0,2,1,2,2,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,4,4,3,11,13,4,20,5,9,13,8,6,2,53,8,8,0,2,1,2,3,2,1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
부산광역시 중구,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,3,0,0,1,0,3,0,3,1,1,2,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,7,2,0,10,16,2,20,2,7,11,18,7,4,9,13,9,0,0,0,0,3,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,2,0,0,0,2,1,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
부산광역시 해운대구,0,1,0,3,0,2,0,0,0,3,2,1,0,1,0,2,0,0,0,0,1,5,2,2,0,0,0,0,2,7,4,1,6,17,5,2,1,6,1,2,2,1,2,0,0,0,2,1,1,1,2,7,2,2,0,1,1,7,10,1,3,3,0,8,2,4,17,1,4,2,1,32,1,8,2,5,2,6,7,10,1,0,3,0,0,0,3,7,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,0,1,2,1,0,3,4,1,1,4,0,1,0,0,1,2,2,5,2,0,20,46,66,51,10,50,70,20,20,24,9,75,37,6,3,254,0,8,3,2,6,21,6,1,1,4,0,8,8,9,11,2,4,5,8,1,6,7,2,1,2,3,0,0,8,6,10,9,5,0,0,3,0,0,0,3,0,5,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,2,7,0,2,0,0,2,0,1,1,2,2,1,0,1,4,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,3,1
서울특별시,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,387,0,0,0,0,0,0,0,0,464,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,214,0,0,0,0,0,1436,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시 강남구,0,7,3,1,1,1,0,0,0,11,0,0,0,8,0,0,1,0,1,0,3,22,4,11,10,10,16,7,5,12,22,1,12,40,26,40,12,13,13,2,10,5,6,1,10,7,4,5,1,0,4,21,27,4,5,10,5,8,14,2,39,38,0,2,1,0,9,0,1,1,1,4,0,12,1,1,1,5,2,2,3,0,0,0,0,0,2,6,0,8,0,1,1,1,3,0,1,0,0,2,1,1,0,0,0,0,0,1,4,5,0,4,8,1,8,8,0,0,7,2,4,4,1,24,5,0,1,4,13,22,3,0,3,3,2,6,0,4,6,1,0,2,1,3,3,1,0,16,0,408,39,8,34,89,60,13,10,26,6,23,48,54,25,145,59,19,162,20,43,45,15,16,24,22,0,0,17,1,4,1,1,0,1,5,4,1,2,8,14,16,0,5,0,1,0,0,6,0,2,0,1,2,0,7,1,6,3,0,2,0,0,0,0,0,0,0,0,4,1,2,1,0,0,1,4,0,0,4,2,0,0,0,4,18,0,1,2,1,1,3,0,0,3,1,6,1,4,13,0,0,0,0,1,1,0,1,0,0,2,0,0,3,4,3,4,1
서울특별시 강동구,0,2,0,1,1,0,0,0,0,5,0,0,0,9,0,1,1,0,0,0,3,13,5,7,5,5,15,14,6,11,38,0,9,14,9,43,4,11,3,4,10,3,2,2,4,3,11,7,0,0,2,10,14,6,8,11,5,7,11,3,77,7,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,2,0,1,1,0,2,4,0,3,0,0,2,3,3,9,0,0,1,2,0,1,1,0,3,2,1,0,1,2,2,0,2,3,0,18,349,6,23,25,33,9,6,12,8,22,12,17,14,12,19,13,106,5,17,13,13,3,7,27,0,0,2,0,1,0,1,0,1,2,7,0,5,8,8,3,0,5,0,0,0,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,2,0,0,0,0,1,0,0,3,6,0,0,0,2,2,0,0,0,2,1,3,0,3,2,0,0,1,0,0,0,0,1,0,1,2,0,3,0,1,1,2,0
서울특별시 강북구,0,1,0,0,1,1,0,1,2,4,1,0,0,7,0,1,1,1,0,0,4,9,3,2,1,1,1,1,2,7,13,5,5,4,1,5,5,5,3,2,3,4,0,2,2,3,24,2,0,1,1,5,3,0,1,33,4,11,9,0,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,1,0,4,0,1,0,0,2,3,2,3,2,0,0,1,1,1,0,1,4,0,1,1,0,1,1,0,1,0,0,10,10,215,14,27,23,6,2,34,73,14,16,15,20,2,17,67,15,7,7,7,13,10,3,22,0,0,2,0,1,1,0,0,0,3,4,0,4,6,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,4,0,0,0,0,2,1,1,1,1,0,2,2,3,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,1
서울특별시 강서구,0,4,1,2,1,3,0,1,1,14,1,0,0,6,0,2,3,0,0,0,1,84,16,15,0,15,8,4,8,86,18,0,62,25,7,13,18,13,8,14,10,7,12,6,9,10,14,2,1,1,7,8,11,7,1,13,8,25,11,2,14,40,0,5,1,0,6,0,1,1,1,2,0,3,1,4,0,2,0,0,0,0,0,0,1,0,3,1,0,1,0,3,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,3,3,4,4,0,1,5,1,3,2,2,0,2,0,2,2,12,7,2,0,1,0,2,3,2,1,1,2,2,4,1,3,2,2,0,3,0,23,22,9,582,66,22,75,26,12,11,18,32,48,29,17,17,13,39,121,75,14,52,8,5,17,0,0,5,3,1,1,1,0,2,19,20,1,14,19,88,15,1,8,0,0,1,1,0,1,1,0,3,2,0,3,2,6,1,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,3,0,0,5,2,2,0,0,4,14,0,0,1,0,2,1,3,0,5,0,6,1,3,11,1,2,0,0,1,0,0,0,0,2,1,1,1,4,3,3,5,3
서울특별시 관악구,0,2,0,5,2,3,3,2,1,16,2,1,1,11,0,1,3,1,1,0,3,36,17,7,9,32,13,4,19,20,27,2,54,30,21,37,22,37,12,12,33,8,16,3,31,26,19,6,2,3,10,19,34,16,7,31,11,18,13,4,25,45,0,6,1,3,6,0,2,3,1,2,0,7,1,0,4,4,3,1,5,0,2,0,1,0,2,3,1,6,0,2,0,0,3,0,5,1,0,3,0,2,0,0,0,1,0,0,4,8,0,14,5,2,12,7,0,6,14,1,6,7,2,8,2,0,2,5,16,20,8,0,1,3,3,6,2,3,10,6,2,4,4,3,1,1,1,5,0,84,42,20,95,911,78,110,83,16,18,30,169,73,41,91,39,35,111,35,127,46,65,14,30,35,0,0,11,1,2,6,8,0,1,8,20,3,14,36,32,15,0,7,0,2,2,0,6,0,5,1,6,4,0,15,1,5,1,0,1,1,0,0,2,0,0,0,1,2,5,0,0,2,1,2,4,0,0,13,6,3,0,0,7,17,0,2,3,0,1,4,4,6,8,1,14,1,8,13,0,0,0,0,1,0,3,0,0,4,5,1,3,6,11,10,11,7
서울특별시 광진구,0,4,1,2,0,2,0,0,1,9,0,2,0,5,0,0,1,1,0,0,4,16,11,5,4,3,9,12,2,7,33,1,8,14,15,34,8,13,1,10,4,3,5,3,4,4,12,7,3,2,2,5,8,4,0,14,8,6,22,6,31,21,0,2,1,1,7,0,0,2,0,4,0,2,0,1,2,3,1,0,2,1,0,0,0,0,2,0,0,3,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,4,0,1,4,4,0,2,4,0,3,1,0,6,0,0,2,2,2,8,0,0,0,1,4,4,0,0,5,0,2,2,1,2,1,0,0,5,0,24,49,8,27,57,329,14,15,34,10,38,35,24,29,32,56,18,80,13,20,10,25,7,12,78,0,0,3,1,2,2,3,0,1,0,3,0,3,6,10,5,1,1,0,0,0,0,3,0,1,0,2,0,0,3,0,3,1,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,3,1,0,5,5,2,0,0,1,4,0,1,1,0,2,4,0,0,2,0,4,0,8,7,0,1,0,0,0,0,0,0,1,1,1,1,3,1,0,3,4,2
서울특별시 구로구,0,0,0,0,0,1,0,0,0,5,2,0,0,6,0,1,1,0,0,0,1,16,5,6,5,42,4,1,6,12,14,2,49,7,7,15,9,5,3,5,26,8,3,4,7,13,9,0,0,1,1,5,12,4,3,11,5,9,16,2,11,27,0,0,0,1,3,0,0,1,0,4,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1,1,2,0,1,2,3,1,1,0,2,0,0,2,1,1,4,1,0,1,0,0,4,0,0,5,1,0,0,1,1,1,0,0,2,0,17,15,6,57,60,6,247,58,5,2,8,32,19,18,17,12,18,8,24,69,6,9,5,11,12,0,0,6,0,1,0,1,0,0,5,4,1,8,28,21,16,0,9,0,0,1,0,3,1,0,0,2,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,1,0,0,2,3,2,0,0,2,3,0,0,2,0,2,1,1,0,4,0,2,0,2,7,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,2,2,2
서울특별시 금천구,0,0,0,1,0,2,0,1,0,6,2,0,2,3,0,1,3,0,0,0,1,7,7,5,3,42,4,1,8,7,8,0,31,4,6,5,2,2,5,11,14,5,6,2,3,30,4,0,1,3,3,7,4,7,4,0,2,5,13,1,6,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,0,5,2,0,0,3,0,0,2,0,2,1,0,1,1,3,4,2,0,0,0,0,0,1,0,1,2,0,2,1,0,1,0,1,1,0,12,9,6,37,73,10,67,169,4,3,6,22,16,6,5,8,8,16,11,30,10,16,1,2,8,0,0,2,0,0,0,0,0,2,4,5,2,9,15,17,4,0,10,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,4,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,0,1,3,0,1,1,1,0,6,3
